Date,Open,High,Low,Close,Adj Close,Volume
2013-03-14,78.66999816894531,79.0999984741211,78.48999786376953,79.0999984741211,58.49951171875,10130400
2013-03-15,78.62000274658203,79.23999786376953,78.62000274658203,79.19000244140625,58.56606674194336,18296500
2013-03-18,78.72000122070312,79.19000244140625,78.69999694824219,78.80999755859375,58.285030364990234,8005400
2013-03-19,78.9800033569336,79.08999633789062,78.5,78.86000061035156,58.322025299072266,7095800
2013-03-20,79.18000030517578,79.61000061035156,79.16999816894531,79.44999694824219,58.758338928222656,8000800
2013-03-21,79.12000274658203,79.5,78.7699966430664,79.01000213623047,58.432945251464844,8436300
2013-03-22,79.11000061035156,79.73999786376953,79.0199966430664,79.73999786376953,58.97282409667969,6873100
2013-03-25,79.83000183105469,79.94000244140625,79.47000122070312,79.68000030517578,58.92845916748047,9616600
2013-03-26,79.93000030517578,80.87999725341797,79.8499984741211,80.8499984741211,59.79374694824219,12682900
2013-03-27,80.55999755859375,81.3499984741211,80.2699966430664,81.2699966430664,60.10437774658203,10703400
2013-03-28,81.37000274658203,81.58999633789062,80.94999694824219,81.52999877929688,60.296669006347656,11332100
2013-04-01,81.38999938964844,81.95999908447266,81.27999877929688,81.93000030517578,60.59247970581055,7376800
2013-04-02,82.0,82.69000244140625,81.9000015258789,82.69000244140625,61.15454864501953,10342200
2013-04-03,82.73999786376953,82.94999694824219,81.56999969482422,82.06999969482422,60.696022033691406,12254000
2013-04-04,82.19999694824219,82.72000122070312,81.93000030517578,82.41000366210938,60.94746398925781,10303000
2013-04-05,81.79000091552734,82.11000061035156,81.62000274658203,82.04000091552734,60.6738395690918,8581400
2013-04-08,81.2699966430664,81.38999938964844,80.30999755859375,81.11000061035156,59.98601531982422,15828500
2013-04-09,81.26000213623047,81.75,81.23999786376953,81.5199966430664,60.28925323486328,9111000
2013-04-10,81.83000183105469,82.19999694824219,81.73999786376953,82.0199966430664,60.65904235839844,7583200
2013-04-11,82.13999938964844,82.95999908447266,82.08000183105469,82.31999969482422,60.88090515136719,9882700
2013-04-12,82.25,82.73999786376953,82.16999816894531,82.73999786376953,61.19151306152344,6987000
2013-04-15,82.72000122070312,83.08999633789062,81.70999908447266,81.70999908447266,60.42976379394531,12385800
2013-04-16,82.33000183105469,83.54000091552734,82.06999969482422,83.44000244140625,61.70922088623047,12620000
2013-04-17,83.36000061035156,84.43000030517578,83.29000091552734,83.9000015258789,62.0494270324707,13693300
2013-04-18,83.95999908447266,84.30000305175781,83.02999877929688,83.18000030517578,61.51691818237305,9921500
2013-04-19,83.51000213623047,84.56999969482422,83.47000122070312,84.48999786376953,62.48575210571289,10787600
2013-04-22,84.58999633789062,84.93000030517578,84.19999694824219,84.83000183105469,62.73720932006836,6989900
2013-04-23,84.98999786376953,85.68000030517578,84.0,85.44999694824219,63.195735931396484,8982100
2013-04-24,85.68000030517578,85.73999786376953,84.27999877929688,84.38999938964844,62.41179275512695,9480600
2013-04-25,84.54000091552734,85.44000244140625,84.33999633789062,85.22000122070312,63.025634765625,8689400
2013-04-26,85.30000305175781,85.48999786376953,84.80999755859375,85.12000274658203,62.95169448852539,6784700
2013-04-29,85.0199966430664,85.88999938964844,84.91000366210938,85.58000183105469,63.291893005371094,8038000
2013-04-30,85.38999938964844,85.69999694824219,84.88999938964844,85.2300033569336,63.033023834228516,12099600
2013-05-01,84.5,85.12999725341797,83.87999725341797,84.2300033569336,62.29349136352539,12312100
2013-05-02,84.44000244140625,85.20999908447266,84.16999816894531,85.16000366210938,62.981285095214844,8668900
2013-05-03,85.58000183105469,85.98999786376953,85.44999694824219,85.75,63.4176139831543,9213800
2013-05-06,85.77999877929688,85.77999877929688,84.55000305175781,84.68000030517578,62.62627029418945,8815600
2013-05-07,84.87000274658203,85.56999969482422,84.62999725341797,85.52999877929688,63.25491714477539,9061800
2013-05-08,85.4800033569336,85.5999984741211,84.93000030517578,85.45999908447266,63.2031364440918,8044600
2013-05-09,85.44999694824219,85.69000244140625,84.95999908447266,85.1500015258789,62.973873138427734,8342000
2013-05-10,85.29000091552734,85.76000213623047,85.18000030517578,85.76000213623047,63.42500686645508,7594800
2013-05-13,85.55999755859375,86.06999969482422,85.44000244140625,85.8499984741211,63.491580963134766,6631500
2013-05-14,85.76000213623047,87.08000183105469,85.76000213623047,86.97000122070312,64.31986236572266,10360700
2013-05-15,86.94000244140625,87.87999725341797,86.94000244140625,87.63999938964844,64.81539154052734,13444400
2013-05-16,87.33000183105469,87.7699966430664,87.05999755859375,87.44999694824219,64.67486572265625,9441900
2013-05-17,87.47000122070312,88.19999694824219,87.41000366210938,88.08999633789062,65.14818572998047,11437700
2013-05-20,88.0999984741211,88.19999694824219,87.80999755859375,88.01000213623047,65.08901977539062,7235800
2013-05-21,87.94000244140625,88.63999938964844,87.79000091552734,88.58999633789062,65.51798248291016,10099600
2013-05-22,88.69999694824219,89.98999786376953,88.19999694824219,88.45999908447266,65.42182159423828,13825900
2013-05-23,87.11000061035156,87.97000122070312,87.0,87.20999908447266,64.98220825195312,14446900
2013-05-24,86.80000305175781,87.02999877929688,86.48999786376953,86.81999969482422,64.69160461425781,10390100
2013-05-28,87.54000091552734,88.29000091552734,87.2699966430664,87.61000061035156,65.28024291992188,8380200
2013-05-29,87.08000183105469,87.16000366210938,85.13999938964844,85.6500015258789,63.819828033447266,11872100
2013-05-30,85.70999908447266,86.30999755859375,85.68000030517578,85.98999786376953,64.07315826416016,7801200
2013-05-31,85.68000030517578,85.98999786376953,84.18000030517578,84.18000030517578,62.72449493408203,13302700
2013-06-03,84.27999877929688,84.70999908447266,83.37000274658203,84.70999908447266,63.119422912597656,11768500
2013-06-04,84.72000122070312,85.02999877929688,83.55999755859375,84.0999984741211,62.66485595703125,9972000
2013-06-05,83.91000366210938,85.0,83.4800033569336,83.68000030517578,62.35192108154297,9839100
2013-06-06,83.58999633789062,84.45999908447266,82.6500015258789,84.45999908447266,62.933101654052734,10671000
2013-06-07,84.95999908447266,85.18000030517578,84.4000015258789,84.91000366210938,63.2684326171875,8907700
2013-06-10,85.01000213623047,85.70999908447266,84.7300033569336,85.13999938964844,63.43979263305664,8477100
2013-06-11,84.76000213623047,85.0199966430664,84.12999725341797,84.69000244140625,63.10452651977539,8967000
2013-06-12,85.18000030517578,85.5,83.69999694824219,83.73999786376953,62.39661407470703,8413200
2013-06-13,83.5999984741211,84.95999908447266,83.08000183105469,84.91000366210938,63.2684326171875,8570000
2013-06-14,84.70999908447266,85.4800033569336,84.66000366210938,84.91000366210938,63.2684326171875,6357100
2013-06-17,85.37000274658203,86.4000015258789,84.9800033569336,85.62999725341797,63.80490493774414,8429100
2013-06-18,85.75,86.44000244140625,85.62999725341797,86.36000061035156,64.34886169433594,7233600
2013-06-19,86.43000030517578,86.5,84.80000305175781,84.86000061035156,63.231178283691406,8288400
2013-06-20,84.20999908447266,84.44999694824219,82.12000274658203,82.62000274658203,61.56208801269531,15172600
2013-06-21,83.0,84.31999969482422,82.5,83.19999694824219,61.994258880615234,20715800
2013-06-24,82.91999816894531,85.30999755859375,82.80999755859375,84.61000061035156,63.04487228393555,14777500
2013-06-25,85.16000366210938,85.58999633789062,84.54000091552734,85.3499984741211,63.59626007080078,11239400
2013-06-26,85.94999694824219,87.31999969482422,85.94000244140625,86.98999786376953,64.81829071044922,11966500
2013-06-27,87.52999877929688,87.81999969482422,86.48999786376953,86.70999908447266,64.60963439941406,8890300
2013-06-28,86.72000122070312,87.37999725341797,85.8499984741211,85.86000061035156,63.97626876831055,11896300
2013-07-01,85.72000122070312,87.63999938964844,85.5,86.62999725341797,64.55003356933594,9905200
2013-07-02,86.6500015258789,87.19999694824219,86.20999908447266,86.56999969482422,64.50533294677734,8572100
2013-07-03,86.54000091552734,87.04000091552734,86.0999984741211,86.77999877929688,64.66180419921875,3599900
2013-07-05,87.58000183105469,87.87999725341797,86.91999816894531,87.87000274658203,65.47399139404297,5403600
2013-07-08,88.08999633789062,88.98999786376953,87.97000122070312,88.58999633789062,66.01045989990234,12051400
2013-07-09,88.6500015258789,89.08000183105469,88.36000061035156,88.87999725341797,66.22652435302734,9348600
2013-07-10,88.87999725341797,89.4800033569336,88.80999755859375,89.23999786376953,66.49479675292969,7067100
2013-07-11,89.80999755859375,89.93000030517578,89.0,89.66999816894531,66.81522369384766,8941300
2013-07-12,89.69000244140625,89.98999786376953,89.37999725341797,89.98999786376953,67.05363464355469,7590600
2013-07-15,89.91000366210938,90.80999755859375,89.76000213623047,90.4000015258789,67.35916137695312,13343200
2013-07-16,91.04000091552734,91.66000366210938,90.12999725341797,90.4000015258789,67.35916137695312,11409200
2013-07-17,90.58000183105469,90.97000122070312,89.87999725341797,90.12999725341797,67.15794372558594,12832200
2013-07-18,90.33000183105469,90.94999694824219,90.05999755859375,90.16999816894531,67.18775939941406,8329300
2013-07-19,90.23999786376953,92.2699966430664,90.05000305175781,92.2300033569336,68.72272491455078,12506300
2013-07-22,92.08000183105469,92.55999755859375,91.61000061035156,92.27999877929688,68.75997161865234,9916200
2013-07-23,92.38999938964844,92.86000061035156,92.11000061035156,92.41999816894531,68.8642807006836,8467700
2013-07-24,92.6500015258789,92.66000366210938,91.75,92.36000061035156,68.8196029663086,6846300
2013-07-25,92.0,92.75,91.75,92.56999969482422,68.97607421875,7368000
2013-07-26,92.31999969482422,92.93000030517578,91.6500015258789,92.83000183105469,69.16978454589844,8663700
2013-07-29,92.62999725341797,93.38999938964844,92.61000061035156,93.20999908447266,69.45295715332031,7925000
2013-07-30,93.47000122070312,93.97000122070312,93.0199966430664,93.16999816894531,69.42314147949219,8863000
2013-07-31,93.2300033569336,94.41999816894531,93.19000244140625,93.5,69.66903686523438,11365700
2013-08-01,94.16000366210938,94.4000015258789,93.69999694824219,93.7699966430664,69.87019348144531,11098600
2013-08-02,93.55999755859375,94.38999938964844,93.44999694824219,94.38999938964844,70.33220672607422,8503100
2013-08-05,94.05000305175781,94.30000305175781,93.43000030517578,93.80000305175781,69.89256286621094,7192400
2013-08-06,93.87999725341797,93.94000244140625,93.5,93.80999755859375,69.9000015258789,6415000
2013-08-07,93.5999984741211,94.02999877929688,93.47000122070312,93.66000366210938,69.78826141357422,9056900
2013-08-08,94.2699966430664,94.37000274658203,92.70999908447266,93.33999633789062,69.54981231689453,11090000
2013-08-09,93.38999938964844,93.38999938964844,91.77999877929688,92.36000061035156,68.8196029663086,12135800
2013-08-12,92.08000183105469,92.7699966430664,91.75,92.0,68.55135345458984,11012300
2013-08-13,91.88999938964844,93.3499984741211,91.76000213623047,93.01000213623047,69.30392456054688,10099800
2013-08-14,92.79000091552734,92.94999694824219,90.51000213623047,90.69999694824219,67.58268737792969,12716800
2013-08-15,90.31999969482422,90.41000366210938,89.08999633789062,89.55000305175781,66.7258071899414,12010700
2013-08-16,89.12999725341797,89.80000305175781,88.7699966430664,89.37000274658203,66.5916748046875,14100700
2013-08-19,89.47000122070312,91.25,89.3499984741211,90.44999694824219,67.39639282226562,8687000
2013-08-20,90.55000305175781,91.6500015258789,89.7300033569336,89.7300033569336,66.85993194580078,8559200
2013-08-21,89.47000122070312,89.62999725341797,88.68000030517578,88.80000305175781,66.16694641113281,7940700
2013-08-22,88.76000213623047,89.02999877929688,88.12000274658203,88.26000213623047,65.76460266113281,7191900
2013-08-23,87.93000030517578,88.44000244140625,87.20999908447266,88.41000366210938,66.37268829345703,7714900
2013-08-26,88.36000061035156,88.4800033569336,87.38999938964844,87.52999877929688,65.7120361328125,6724500
2013-08-27,86.97000122070312,87.08000183105469,85.95999908447266,86.16999816894531,64.6910400390625,9941200
2013-08-28,86.36000061035156,86.91000366210938,85.87999725341797,86.52999877929688,64.96128845214844,8829200
2013-08-29,86.41000366210938,87.13999938964844,85.98999786376953,86.56999969482422,64.99131774902344,5768800
2013-08-30,86.77999877929688,86.77999877929688,85.8499984741211,86.41000366210938,64.87120819091797,7471300
2013-09-03,86.88999938964844,87.30000305175781,86.02999877929688,86.41999816894531,64.87870788574219,7590500
2013-09-04,86.45999908447266,87.25,86.25,86.9000015258789,65.23907470703125,8458800
2013-09-05,87.0,87.16999816894531,86.62000274658203,87.04000091552734,65.34414672851562,5647900
2013-09-06,87.22000122070312,87.91999816894531,86.0,87.16000366210938,65.43428802490234,10034900
2013-09-09,87.38999938964844,87.5999984741211,87.01000213623047,87.55999755859375,65.73455810546875,6819700
2013-09-10,88.13999938964844,88.58000183105469,87.8499984741211,88.52999877929688,66.46278381347656,8658700
2013-09-11,88.62999725341797,89.2699966430664,88.13999938964844,89.2300033569336,66.98828125,8098100
2013-09-12,89.30000305175781,89.56999969482422,88.87999725341797,89.01000213623047,66.82312774658203,7938500
2013-09-13,89.12999725341797,89.25,88.19999694824219,88.56999969482422,66.49279022216797,7738600
2013-09-16,89.43000030517578,89.56999969482422,88.83000183105469,89.02999877929688,66.838134765625,7563700
2013-09-17,89.05000305175781,89.22000122070312,88.58000183105469,89.05999755859375,66.86066436767578,6291100
2013-09-18,88.91000366210938,89.91000366210938,88.30000305175781,89.91000366210938,67.49881744384766,10115500
2013-09-19,90.05000305175781,90.19999694824219,89.79000091552734,90.06999969482422,67.61890411376953,6721000
2013-09-20,90.19999694824219,90.72000122070312,89.68000030517578,89.68000030517578,67.32610321044922,14708600
2013-09-23,89.43000030517578,89.75,88.80999755859375,89.08999633789062,66.8831787109375,7376200
2013-09-24,89.0199966430664,89.19999694824219,88.1500015258789,88.22000122070312,66.23001861572266,7797500
2013-09-25,88.41999816894531,88.47000122070312,87.06999969482422,87.08000183105469,65.37420654296875,7493200
2013-09-26,87.27999877929688,87.69999694824219,86.72000122070312,87.06999969482422,65.36668395996094,6400600
2013-09-27,86.80999755859375,86.94000244140625,86.44000244140625,86.7300033569336,65.1114273071289,5461100
2013-09-30,86.33000183105469,86.94999694824219,86.1500015258789,86.69000244140625,65.08141326904297,7962300
2013-10-01,86.58999633789062,87.48999786376953,86.26000213623047,87.47000122070312,65.6669692993164,6318700
2013-10-02,87.12999725341797,87.29000091552734,86.44000244140625,87.29000091552734,65.53184509277344,6383400
2013-10-03,87.19000244140625,87.4000015258789,86.27999877929688,86.58000183105469,64.99883270263672,7724600
2013-10-04,86.81999969482422,87.41999816894531,86.55999755859375,87.30999755859375,65.54688262939453,6050000
2013-10-07,86.69999694824219,86.9800033569336,86.29000091552734,86.58999633789062,65.00630950927734,5705200
2013-10-08,86.62000274658203,86.73999786376953,85.56999969482422,85.61000061035156,64.2706298828125,8669800
2013-10-09,85.93000030517578,86.2300033569336,85.5,85.95999908447266,64.53335571289062,8014200
2013-10-10,86.72000122070312,87.77999877929688,86.69999694824219,87.77999877929688,65.89971160888672,8647900
2013-10-11,88.62000274658203,89.4800033569336,88.0199966430664,89.44999694824219,67.1534423828125,8449800
2013-10-14,88.83000183105469,89.88999938964844,88.62999725341797,89.80000305175781,67.41621398925781,9198600
2013-10-15,90.33000183105469,91.45999908447266,89.93000030517578,89.93000030517578,67.51380920410156,11024000
2013-10-16,90.41999816894531,91.16999816894531,90.16000366210938,91.11000061035156,68.39966583251953,8116000
2013-10-17,90.87000274658203,92.0,90.7699966430664,91.97000122070312,69.04528045654297,8569600
2013-10-18,91.75,92.05000305175781,91.13999938964844,91.62999725341797,68.79004669189453,9082600
2013-10-21,91.62999725341797,91.62999725341797,90.7699966430664,91.19999694824219,68.4672622680664,6940500
2013-10-22,91.52999877929688,92.55999755859375,91.5,92.36000061035156,69.33810424804688,9635500
2013-10-23,92.06999969482422,92.43000030517578,91.5199966430664,92.0999984741211,69.14289093017578,6449600
2013-10-24,92.6500015258789,92.98999786376953,92.13999938964844,92.3499984741211,69.33059692382812,5251000
2013-10-25,92.04000091552734,92.2699966430664,91.77999877929688,92.08999633789062,69.13538360595703,6076000
2013-10-28,91.95999908447266,92.80000305175781,91.91999816894531,92.38999938964844,69.36061096191406,6551000
2013-10-29,92.80000305175781,93.18000030517578,92.58000183105469,93.13999938964844,69.92366027832031,6096700
2013-10-30,93.2699966430664,93.44999694824219,92.6500015258789,92.79000091552734,69.66091918945312,6295400
2013-10-31,92.8499984741211,93.3499984741211,92.31999969482422,92.61000061035156,69.52577209472656,7773900
2013-11-01,92.37999725341797,93.58000183105469,92.37999725341797,93.37000274658203,70.0963363647461,6835900
2013-11-04,93.45999908447266,93.5,92.43000030517578,93.02999877929688,69.84107971191406,6862500
2013-11-05,92.54000091552734,92.94999694824219,92.27999877929688,92.80999755859375,69.67594146728516,5350600
2013-11-06,93.02999877929688,93.19999694824219,92.72000122070312,93.04000091552734,69.84859466552734,5301300
2013-11-07,93.19000244140625,93.3499984741211,92.69000244140625,92.69000244140625,69.58582305908203,6116900
2013-11-08,92.62999725341797,94.0999984741211,92.55999755859375,94.05000305175781,70.60682678222656,7229500
2013-11-11,93.97000122070312,94.63999938964844,93.94000244140625,94.29000091552734,70.78700256347656,4723100
2013-11-12,93.9800033569336,94.08999633789062,93.0,93.55999755859375,70.23896026611328,7639600
2013-11-13,93.36000061035156,93.44999694824219,92.31999969482422,93.33999633789062,70.07379913330078,8954300
2013-11-14,93.4000015258789,94.13999938964844,93.4000015258789,93.91999816894531,70.50924682617188,7045700
2013-11-15,93.62999725341797,94.4000015258789,93.55000305175781,94.38999938964844,70.86209869384766,7063000
2013-11-18,94.36000061035156,94.5999984741211,94.01000213623047,94.30000305175781,70.79456329345703,8492000
2013-11-19,94.2699966430664,94.91999816894531,94.0,94.86000061035156,71.21495819091797,6624200
2013-11-20,94.94000244140625,95.47000122070312,94.66000366210938,95.1500015258789,71.43266296386719,7076500
2013-11-21,95.45999908447266,95.75,95.05000305175781,95.19999694824219,71.47016906738281,6896200
2013-11-22,94.38999938964844,95.58000183105469,94.38999938964844,95.25,72.0069580078125,6462100
2013-11-25,95.48999786376953,95.98999786376953,95.08000183105469,95.62999725341797,72.29420471191406,6374600
2013-11-26,95.58000183105469,95.87000274658203,94.97000122070312,95.05999755859375,71.86329650878906,7267600
2013-11-27,95.33999633789062,95.37000274658203,94.61000061035156,94.9800033569336,71.8028335571289,4603800
2013-11-29,95.2300033569336,95.5,94.43000030517578,94.66000366210938,71.56089782714844,4106800
2013-12-02,94.41000366210938,94.66000366210938,93.97000122070312,94.27999877929688,71.27362823486328,5827400
2013-12-03,94.19999694824219,94.55999755859375,93.51000213623047,93.97000122070312,71.03927612304688,9061100
2013-12-04,93.76000213623047,94.25,93.12999725341797,93.62999725341797,70.7822494506836,6218500
2013-12-05,93.41999816894531,93.62999725341797,92.66000366210938,92.97000122070312,70.28331756591797,8666200
2013-12-06,93.5999984741211,94.4800033569336,93.41999816894531,94.44000244140625,71.39459991455078,7280400
2013-12-09,94.30000305175781,94.4800033569336,93.69999694824219,94.44000244140625,71.39459991455078,6974500
2013-12-10,94.58000183105469,94.79000091552734,93.95999908447266,94.13999938964844,71.16780853271484,7576600
2013-12-11,94.4000015258789,94.44999694824219,93.02999877929688,93.11000061035156,70.3891372680664,9424300
2013-12-12,92.83999633789062,92.86000061035156,91.06999969482422,91.16000366210938,68.91499328613281,12285700
2013-12-13,91.45999908447266,91.86000061035156,91.08000183105469,91.3499984741211,69.05860900878906,7909000
2013-12-16,91.41999816894531,92.31999969482422,91.16000366210938,91.37000274658203,69.07373809814453,6623000
2013-12-17,91.30000305175781,91.33000183105469,90.5,90.66000366210938,68.53700256347656,8794000
2013-12-18,90.94999694824219,92.66000366210938,89.7699966430664,92.63999938964844,70.03382873535156,9691100
2013-12-19,92.4000015258789,92.4000015258789,91.41999816894531,91.9800033569336,69.5348892211914,7341000
2013-12-20,91.94999694824219,92.75,91.94999694824219,92.08999633789062,69.6180419921875,11265000
2013-12-23,92.55999755859375,92.68000030517578,91.76000213623047,92.02999877929688,69.57267761230469,5312200
2013-12-24,92.18000030517578,92.38999938964844,91.8499984741211,92.05999755859375,69.5953598022461,3147300
2013-12-26,91.98999786376953,92.54000091552734,91.7699966430664,92.54000091552734,69.95823669433594,3459100
2013-12-27,92.7699966430664,92.95999908447266,92.18000030517578,92.3499984741211,69.81458282470703,3511300
2013-12-30,92.16000366210938,92.30000305175781,91.7300033569336,92.30000305175781,69.77678680419922,4370100
2013-12-31,92.16999816894531,92.22000122070312,91.1500015258789,91.58999633789062,69.24005889892578,6348200
2014-01-02,91.13999938964844,91.7300033569336,91.01000213623047,91.02999877929688,68.81670379638672,5919600
2014-01-03,91.29000091552734,92.22000122070312,91.26000213623047,91.8499984741211,69.43658447265625,5637600
2014-01-06,91.93000030517578,92.75,91.87000274658203,92.33000183105469,69.79947662353516,7443500
2014-01-07,93.04000091552734,94.62000274658203,92.98999786376953,94.29000091552734,71.28118896484375,11063300
2014-01-08,94.16999816894531,94.5999984741211,93.87999725341797,94.16000366210938,71.18289947509766,9096700
2014-01-09,94.94000244140625,95.37999725341797,94.08999633789062,94.7300033569336,71.61382293701172,7944700
2014-01-10,94.63999938964844,94.9800033569336,94.13999938964844,94.73999786376953,71.62137603759766,6697400
2014-01-13,94.37000274658203,94.98999786376953,94.05999755859375,94.5,71.43994140625,9589200
2014-01-14,94.5999984741211,94.9000015258789,94.31999969482422,94.72000122070312,71.60623931884766,7567300
2014-01-15,94.6500015258789,95.2699966430664,94.51000213623047,94.80000305175781,71.66675567626953,7390700
2014-01-16,94.5999984741211,95.08999633789062,94.2300033569336,94.63999938964844,71.54578399658203,8401100
2014-01-17,94.72000122070312,95.16999816894531,94.37999725341797,95.05999755859375,71.86329650878906,13714400
2014-01-21,94.93000030517578,95.0999984741211,92.62000274658203,94.02999877929688,71.08464050292969,16368400
2014-01-22,93.98999786376953,94.55000305175781,93.54000091552734,94.31999969482422,71.30387115478516,8875500
2014-01-23,93.73999786376953,93.80000305175781,92.41000366210938,92.73999786376953,70.10941314697266,9322300
2014-01-24,92.12000274658203,92.61000061035156,90.61000061035156,90.61000061035156,68.49919128417969,10604200
2014-01-27,90.30000305175781,90.76000213623047,89.8499984741211,89.94000244140625,67.9926986694336,8685200
2014-01-28,90.58000183105469,90.5999984741211,89.79000091552734,90.0999984741211,68.1136245727539,8254400
2014-01-29,89.47000122070312,89.70999908447266,88.52999877929688,88.9000015258789,67.20648193359375,11160100
2014-01-30,89.62000274658203,89.77999877929688,89.01000213623047,89.5,67.6600570678711,6874900
2014-01-31,89.01000213623047,89.33999633789062,88.1500015258789,88.47000122070312,66.88140869140625,12193800
2014-02-03,88.75,88.77999877929688,86.61000061035156,86.77999877929688,65.60379028320312,13944600
2014-02-04,86.93000030517578,87.27999877929688,86.08999633789062,86.62000274658203,65.48283386230469,11436400
2014-02-05,86.48999786376953,87.66999816894531,86.4800033569336,87.27999877929688,65.9817886352539,10667300
2014-02-06,87.62999725341797,88.76000213623047,87.55000305175781,88.75,67.09307098388672,10037900
2014-02-07,88.91999816894531,90.04000091552734,88.61000061035156,90.04000091552734,68.06826782226562,9435100
